,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
1226,1226,65.0,2.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,278.25,0.959482729434967,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.959482729434967,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
1227,1227,59.0,2.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,278.5,0.9603448510169983,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.9603448510169983,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
1228,1228,65.0,2.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,278.75,0.9612069129943848,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.9612069129943848,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
1229,1229,55.0,3.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,279.0,0.9620689749717712,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.9620689749717712,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
1230,1230,65.0,3.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,279.25,0.9629310369491577,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.9629310369491577,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
1231,1231,59.0,3.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,279.5,0.9637930989265442,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.9637930989265442,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
1232,1232,65.0,3.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,279.75,0.9646551609039307,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.9646551609039307,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
1233,1233,60.0,0.0,1.0,4,1.0,1.0,0.0,0.0,0.0,0.0,280.0,0.9655172228813171,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.9655172228813171,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,74.0,60.0,14.0
1234,1234,64.0,0.0,1.0,4,1.0,1.0,0.0,0.0,0.0,0.0,280.0,0.9655172228813171,0.5039370078740157,0.25395250790501583,0.127976066975756,0.9655172228813171,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,74.0,60.0,14.0
1235,1235,72.0,0.0,1.0,4,1.0,1.0,0.0,0.0,0.0,0.0,280.0,0.9655172228813171,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.9655172228813171,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,74.0,60.0,14.0
1236,1236,72.0,0.0,0.0,4,1.0,0.0,0.0,1.0,2.0,1.0,280.0,0.9655172228813171,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.9655172228813171,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,74.0,60.0,14.0
1237,1237,74.0,0.0,0.0,4,1.0,0.0,0.0,1.0,2.0,1.0,280.0,0.9655172228813171,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.9655172228813171,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,74.0,60.0,14.0
1238,1238,72.0,1.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,281.0,0.9689655303955078,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.9689655303955078,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1239,1239,67.0,1.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,281.25,0.9698275923728943,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.9698275923728943,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
1240,1240,72.0,1.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,281.5,0.9706896543502808,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.9706896543502808,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1241,1241,76.0,1.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,281.75,0.9715517163276672,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.9715517163276672,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
1242,1242,79.0,2.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,282.0,0.9724137783050537,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.9724137783050537,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
1243,1243,76.0,2.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,282.25,0.9732758402824402,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.9732758402824402,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
1244,1244,72.0,2.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,282.5,0.9741379022598267,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.9741379022598267,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1245,1245,76.0,2.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,282.75,0.9750000238418579,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.9750000238418579,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
1246,1246,55.0,3.0,1.0,4,0.0,0.25,0.0,0.0,0.0,0.0,283.0,0.9758620858192444,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.9758620858192444,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,77.0,55.0,22.0
1247,1247,62.0,3.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,283.0,0.9758620858192444,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.9758620858192444,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,77.0,55.0,22.0
1248,1248,65.0,3.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,283.0,0.9758620858192444,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.9758620858192444,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,77.0,55.0,22.0
1249,1249,77.0,3.0,0.25,4,0.0,1.0,0.0,0.0,0.0,0.0,283.0,0.9758620858192444,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.9758620858192444,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,77.0,55.0,22.0
1250,1250,74.0,3.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,283.25,0.9767241477966309,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.9767241477966309,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
