,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.fff,loudness_direction_basis.f,loudness_direction_basis.p,loudness_direction_basis.loudness_incr,loudness_direction_basis.pp,loudness_direction_basis.fp,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.allegro,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
1010,1010,66.0,1.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,341.0,0.4633152186870575,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.4633152186870575,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,75.0,54.0,21.0
1011,1011,75.0,1.0,0.33333334,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,341.0,0.4633152186870575,0.5905511811023622,0.348750697501395,0.20595513631972145,0.4633152186870575,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,75.0,54.0,21.0
1012,1012,81.0,1.333343505859375,0.33333334,4,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,341.3333435058594,0.4637681245803833,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.4637681245803833,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1013,1013,75.0,1.666656494140625,0.33333334,4,1.0,0.33333333333337123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,341.6666564941406,0.4642210006713867,0.5905511811023622,0.348750697501395,0.20595513631972145,0.4642210006713867,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
1014,1014,74.0,2.0,0.33333334,4,1.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,342.0,0.4646739065647125,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.4646739065647125,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
1015,1015,81.0,2.333343505859375,0.33333334,4,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,342.3333435058594,0.46512681245803833,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.46512681245803833,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1016,1016,74.0,2.666656494140625,0.33333334,4,1.0,0.33333333333337123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,342.6666564941406,0.46557968854904175,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.46557968854904175,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
1017,1017,72.0,3.0,0.33333334,4,1.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,343.0,0.46603259444236755,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.46603259444236755,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1018,1018,81.0,3.333343505859375,0.33333334,4,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,343.3333435058594,0.46648553013801575,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.46648553013801575,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1019,1019,72.0,3.666656494140625,0.33333334,4,1.0,0.33333333333337123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,343.6666564941406,0.46693840622901917,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.46693840622901917,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1020,1020,55.0,0.0,0.33333334,4,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,344.0,0.46739131212234497,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.46739131212234497,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,70.0,55.0,15.0
1021,1021,70.0,0.0,2.0,4,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,344.0,0.46739131212234497,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.46739131212234497,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,70.0,55.0,15.0
1022,1022,58.0,0.333343505859375,0.33333334,4,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,344.3333435058594,0.4678442180156708,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.4678442180156708,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
1023,1023,62.0,0.666656494140625,0.33333334,4,1.0,0.33333333333337123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,344.6666564941406,0.4682970941066742,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.4682970941066742,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
1024,1024,60.0,1.0,0.33333334,4,1.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,345.0,0.46875,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.46875,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
1025,1025,58.0,1.333343505859375,0.33333334,4,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,345.3333435058594,0.4692029058933258,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.4692029058933258,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
1026,1026,57.0,1.666656494140625,0.33333334,4,1.0,0.33333333333337123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,345.6666564941406,0.4696557819843292,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.4696557819843292,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
1027,1027,55.0,2.0,0.33333334,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,346.0,0.47010868787765503,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.47010868787765503,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,55.0,19.0
1028,1028,74.0,2.0,1.0,4,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,346.0,0.47010868787765503,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.47010868787765503,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,55.0,19.0
1029,1029,58.0,2.333343505859375,0.33333334,4,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,346.3333435058594,0.47056159377098083,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.47056159377098083,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
1030,1030,62.0,2.666656494140625,0.33333334,4,1.0,0.33333333333337123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,346.6666564941406,0.47101446986198425,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.47101446986198425,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
1031,1031,60.0,3.0,0.33333334,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,347.0,0.47146740555763245,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.47146740555763245,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,60.0,19.0
1032,1032,79.0,3.0,1.0,4,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,347.0,0.47146740555763245,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.47146740555763245,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,60.0,19.0
1033,1033,58.0,3.333343505859375,0.33333334,4,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,347.3333435058594,0.47192031145095825,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.47192031145095825,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
1034,1034,57.0,3.666656494140625,0.33333334,4,1.0,0.33333333333337123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,347.6666564941406,0.47237318754196167,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.47237318754196167,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
1035,1035,55.0,0.0,0.33333334,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,348.0,0.4728260934352875,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.4728260934352875,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,82.0,55.0,27.0
1036,1036,82.0,0.0,1.0,4,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,348.0,0.4728260934352875,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.4728260934352875,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,82.0,55.0,27.0
1037,1037,58.0,0.333343505859375,0.33333334,4,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,348.3333435058594,0.4732789993286133,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.4732789993286133,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
1038,1038,62.0,0.666656494140625,0.33333334,4,1.0,0.33333333333337123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,348.6666564941406,0.4737318754196167,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.4737318754196167,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
1039,1039,60.0,1.0,0.33333334,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,349.0,0.4741847813129425,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.4741847813129425,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,86.0,60.0,26.0
1040,1040,86.0,1.0,1.0,4,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,349.0,0.4741847813129425,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.4741847813129425,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,86.0,60.0,26.0
1041,1041,58.0,1.333343505859375,0.33333334,4,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,349.3333435058594,0.4746376872062683,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.4746376872062683,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
1042,1042,57.0,1.666656494140625,0.33333334,4,1.0,0.33333333333337123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,349.6666564941406,0.47509056329727173,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.47509056329727173,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
1043,1043,55.0,2.0,0.33333334,4,1.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,350.0,0.47554346919059753,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.47554346919059753,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
1044,1044,58.0,2.333343505859375,0.33333334,4,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,350.3333435058594,0.4759964048862457,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.4759964048862457,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
1045,1045,62.0,2.666656494140625,0.33333334,4,1.0,0.33333333333337123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,350.6666564941406,0.47644925117492676,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.47644925117492676,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
1046,1046,55.0,3.0,0.33333334,4,1.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,351.0,0.47690218687057495,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.47690218687057495,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
1047,1047,58.0,3.333343505859375,0.33333334,4,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,351.3333435058594,0.47735509276390076,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.47735509276390076,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
1048,1048,62.0,3.666656494140625,0.33333334,4,1.0,0.33333333333337123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,351.6666564941406,0.4778079688549042,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.4778079688549042,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
1049,1049,53.0,0.0,0.33333334,4,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,352.0,0.47826087474823,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.47826087474823,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,71.0,53.0,18.0
1050,1050,71.0,0.0,2.0,4,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,352.0,0.47826087474823,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.47826087474823,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,71.0,53.0,18.0
1051,1051,59.0,0.333343505859375,0.33333334,4,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,352.3333435058594,0.4787137806415558,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.4787137806415558,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
1052,1052,62.0,0.666656494140625,0.33333334,4,1.0,0.33333333333337123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,352.6666564941406,0.4791666567325592,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.4791666567325592,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
1053,1053,53.0,1.0,0.33333334,4,1.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,353.0,0.479619562625885,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.479619562625885,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
1054,1054,59.0,1.333343505859375,0.33333334,4,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,353.3333435058594,0.4800724685192108,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.4800724685192108,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
1055,1055,62.0,1.666656494140625,0.33333334,4,1.0,0.33333333333337123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,353.6666564941406,0.48052534461021423,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.48052534461021423,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
1056,1056,56.0,2.0,0.33333334,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,354.0,0.48097825050354004,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.48097825050354004,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,56.0,18.0
1057,1057,74.0,2.0,1.0,4,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,354.0,0.48097825050354004,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.48097825050354004,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,56.0,18.0
1058,1058,59.0,2.333343505859375,0.33333334,4,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,354.3333435058594,0.48143118619918823,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.48143118619918823,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
1059,1059,62.0,2.666656494140625,0.33333334,4,1.0,0.33333333333337123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,354.6666564941406,0.48188403248786926,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.48188403248786926,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
1060,1060,55.0,3.0,0.33333334,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,355.0,0.48233696818351746,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.48233696818351746,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,55.0,22.0
1061,1061,77.0,3.0,1.0,4,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,355.0,0.48233696818351746,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.48233696818351746,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,55.0,22.0
1062,1062,59.0,3.333343505859375,0.33333334,4,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,355.3333435058594,0.48278987407684326,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.48278987407684326,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
1063,1063,62.0,3.666656494140625,0.33333334,4,1.0,0.33333333333337123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,355.6666564941406,0.4832427501678467,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.4832427501678467,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
1064,1064,53.0,0.0,0.33333334,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,356.0,0.4836956560611725,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.4836956560611725,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,83.0,53.0,30.0
