,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.p,loudness_direction_basis.f,loudness_direction_basis.fp,loudness_direction_basis.loudness_incr,loudness_direction_basis.pp,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.allegro,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
1452,1452,57.0,0.75,0.25,2,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,216.75,0.43233829736709595,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.43233829736709595,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,86.0,57.0,29.0
1453,1453,86.0,0.75,0.25,2,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,216.75,0.43233829736709595,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.43233829736709595,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,86.0,57.0,29.0
1454,1454,47.0,1.0,0.25,2,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,217.0,0.43283581733703613,0.3700787401574803,0.13695827391654783,0.05068534546517912,0.43283581733703613,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,86.0,47.0,39.0
1455,1455,86.0,1.0,0.25,2,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,217.0,0.43283581733703613,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.43283581733703613,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,86.0,47.0,39.0
1456,1456,55.0,1.25,0.25,2,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,217.25,0.4333333373069763,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.4333333373069763,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,55.0,22.0
1457,1457,77.0,1.25,0.25,2,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,217.25,0.4333333373069763,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.4333333373069763,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,55.0,22.0
1458,1458,50.0,1.5,0.25,2,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,217.5,0.4338308572769165,0.3937007874015748,0.15500031000062,0.06102374409473228,0.4338308572769165,0.3333333333333333,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,50.0,29.0
1459,1459,79.0,1.5,0.25,2,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,217.5,0.4338308572769165,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.4338308572769165,0.3333333333333333,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,50.0,29.0
1460,1460,55.0,1.75,0.25,2,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,217.75,0.4343283474445343,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.4343283474445343,0.6666666666666666,0.33333333333333337,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,55.0,19.0
1461,1461,74.0,1.75,0.25,2,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,217.75,0.4343283474445343,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.4343283474445343,0.6666666666666666,0.33333333333333337,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,55.0,19.0
1462,1462,47.0,0.0,0.5,2,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,218.0,0.4348258674144745,0.3700787401574803,0.13695827391654783,0.05068534546517912,0.4348258674144745,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,47.0,29.0
1463,1463,76.0,0.0,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,218.0,0.4348258674144745,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.4348258674144745,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,47.0,29.0
1464,1464,84.0,0.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,218.25,0.4353233873844147,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.4353233873844147,0.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
1465,1465,64.0,0.5,0.25,2,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,218.5,0.43582090735435486,0.5039370078740157,0.25395250790501583,0.127976066975756,0.43582090735435486,0.5,1.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,80.0,64.0,16.0
1466,1466,80.0,0.5,0.25,2,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,218.5,0.43582090735435486,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.43582090735435486,0.5,1.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,80.0,64.0,16.0
1467,1467,65.0,0.75,0.25,2,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,218.75,0.43631839752197266,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.43631839752197266,1.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,65.0,16.0
1468,1468,81.0,0.75,0.25,2,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,218.75,0.43631839752197266,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.43631839752197266,1.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,65.0,16.0
1469,1469,63.0,1.0,0.25,2,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,219.0,0.43681591749191284,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.43681591749191284,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,78.0,63.0,15.0
1470,1470,78.0,1.0,0.25,2,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,219.0,0.43681591749191284,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.43681591749191284,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,78.0,63.0,15.0
1471,1471,64.0,1.25,0.25,2,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,219.25,0.437313437461853,0.5039370078740157,0.25395250790501583,0.127976066975756,0.437313437461853,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,64.0,15.0
1472,1472,79.0,1.25,0.25,2,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,219.25,0.437313437461853,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.437313437461853,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,64.0,15.0
1473,1473,55.0,1.5,0.5,2,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,219.5,0.4378109574317932,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.4378109574317932,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,77.0,55.0,22.0
1474,1474,62.0,1.5,0.25,2,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,219.5,0.4378109574317932,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.4378109574317932,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,77.0,55.0,22.0
1475,1475,77.0,1.5,0.25,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,219.5,0.4378109574317932,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.4378109574317932,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,77.0,55.0,22.0
1476,1476,59.0,1.75,0.25,2,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,219.75,0.438308447599411,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.438308447599411,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,59.0,15.0
1477,1477,74.0,1.75,0.25,2,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,219.75,0.438308447599411,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.438308447599411,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,59.0,15.0
1478,1478,60.0,0.0,0.5,2,1.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,220.0,0.4388059675693512,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.4388059675693512,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,60.0,12.0
1479,1479,72.0,0.0,0.125,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,220.0,0.4388059675693512,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.4388059675693512,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,60.0,12.0
1480,1480,84.0,0.125,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,220.125,0.4390547275543213,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.4390547275543213,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
1481,1481,72.0,0.25,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,220.25,0.4393034875392914,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.4393034875392914,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1482,1482,84.0,0.375,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,220.375,0.4395522475242615,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.4395522475242615,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
1483,1483,72.0,0.5,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,220.5,0.43980100750923157,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.43980100750923157,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1484,1484,84.0,0.625,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,220.625,0.4400497376918793,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.4400497376918793,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
1485,1485,72.0,0.75,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,220.75,0.44029849767684937,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.44029849767684937,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1486,1486,84.0,0.875,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,220.875,0.44054725766181946,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.44054725766181946,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
1487,1487,64.0,1.0,0.5,2,1.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,221.0,0.44079601764678955,0.5039370078740157,0.25395250790501583,0.127976066975756,0.44079601764678955,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,72.0,64.0,8.0
1488,1488,67.0,1.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,221.0,0.44079601764678955,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.44079601764678955,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,72.0,64.0,8.0
1489,1489,72.0,1.0,0.125,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,221.0,0.44079601764678955,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.44079601764678955,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,72.0,64.0,8.0
1490,1490,84.0,1.125,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,221.125,0.44104477763175964,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.44104477763175964,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
1491,1491,72.0,1.25,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,221.25,0.44129353761672974,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.44129353761672974,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1492,1492,84.0,1.375,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,221.375,0.44154229760169983,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.44154229760169983,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
1493,1493,65.0,1.5,0.5,2,1.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,221.5,0.4417910575866699,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.4417910575866699,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,72.0,65.0,7.0
1494,1494,69.0,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,221.5,0.4417910575866699,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.4417910575866699,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,72.0,65.0,7.0
1495,1495,72.0,1.5,0.125,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,221.5,0.4417910575866699,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.4417910575866699,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,72.0,65.0,7.0
1496,1496,84.0,1.625,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,221.625,0.4420397877693176,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.4420397877693176,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
1497,1497,72.0,1.75,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,221.75,0.4422885477542877,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.4422885477542877,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1498,1498,84.0,1.875,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,221.875,0.4425373077392578,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.4425373077392578,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
1499,1499,67.0,0.0,0.5,2,1.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,222.0,0.4427860677242279,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.4427860677242279,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,72.0,67.0,5.0
1500,1500,70.0,0.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,222.0,0.4427860677242279,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.4427860677242279,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,72.0,67.0,5.0
1501,1501,72.0,0.0,0.125,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,222.0,0.4427860677242279,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.4427860677242279,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,72.0,67.0,5.0
1502,1502,84.0,0.125,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,222.125,0.443034827709198,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.443034827709198,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
1503,1503,72.0,0.25,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,222.25,0.4432835876941681,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.4432835876941681,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1504,1504,84.0,0.375,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,222.375,0.4435323476791382,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.4435323476791382,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
1505,1505,72.0,0.5,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,222.5,0.4437811076641083,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.4437811076641083,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1506,1506,84.0,0.625,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,222.625,0.444029837846756,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.444029837846756,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
1507,1507,72.0,0.75,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,222.75,0.4442785978317261,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.4442785978317261,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1508,1508,84.0,0.875,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,222.875,0.44452735781669617,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.44452735781669617,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
1509,1509,52.0,1.0,0.5,2,1.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,223.0,0.44477611780166626,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.44477611780166626,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,72.0,52.0,20.0
1510,1510,55.0,1.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,223.0,0.44477611780166626,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.44477611780166626,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,72.0,52.0,20.0
